,village,adjmatrix_key,pid,hhid,resp_id,resp_gend,resp_status,age,religion,caste,subcaste,mothertongue,speakother,kannada,tamil,telugu,hindi,urdu,english,otherlang,educ,villagenative,native_name,native_type,native_taluk,native_district,res_time_yrs,res_time_mths,movereason,movecontact,movecontact_res,movecontact_hhid,movecontact_pid,movecontact_name,workflag,work_freq,work_freq_type,occupation,privategovt,work_outside,work_outside_freq,shgparticipate,shg_no,savings,savings_no,electioncard,rationcard,rationcard_colour
7780,39,711,3916601,39166,1,1,Head of Household,38,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,Yes,2.0,Yes,Yes,RED
7781,39,712,3916602,39166,2,2,Spouse of Head of Household,30,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,10.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,Yes,1.0,Yes,1.0,Yes,Yes,GREEN
7782,39,715,3916701,39167,1,1,Head of Household,32,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,OTHER DIPLOMA,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,ELECTRICAL WORK,PRIVATE BUSINESS,Yes,0.0,No,,Yes,1.0,Yes,Yes,BLUE
7783,39,716,3916702,39167,2,2,Spouse of Head of Household,28,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,9.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,2.0,Yes,Yes,RED
7784,39,724,3916901,39169,1,1,Head of Household,40,HINDUISM,OBC,SRI VAISHNAVA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,8.0,HOURS PER DAY,STORE KEEPER,PRIVATE BUSINESS,No,,No,,Yes,2.0,Yes,Yes,YELLOW
7785,39,725,3916902,39169,2,2,Spouse of Head of Household,30,HINDUISM,OBC,VISHVAKARMA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,14.0,0.0,MARRIAGE,,,,,,Yes,6.0,HOURS PER DAY,STORE KEEPER,PRIVATE BUSINESS,No,,Yes,1.0,Yes,1.0,Yes,Yes,APL
7786,39,733,3917101,39171,1,1,Head of Household,32,HINDUISM,OBC,SRI VAISHNAVA,TELUGU,Yes,Yes,No,No,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,8.0,HOURS PER DAY,SHOP KEEPING,PRIVATE BUSINESS,No,,No,,Yes,2.0,Yes,Yes,APL
7787,39,734,3917102,39171,2,2,Spouse of Head of Household,25,HINDUISM,GENERAL,SRI VAISHNAVA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,10.0,0.0,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,PETTY SHOP,PRIVATE BUSINESS,No,,Yes,1.0,Yes,1.0,Yes,Yes,APL
7788,39,737,3917201,39172,1,1,Head of Household,55,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,6.0,HOURS PER DAY,WORK SHOP KEEPING,PRIVATE BUSINESS,Yes,0.0,No,,Yes,1.0,Yes,No,
7789,39,738,3917202,39172,2,2,Spouse of Head of Household,49,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,26.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
7790,39,739,3917203,39172,3,2,Other,22,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,Yes,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,No,
7791,39,740,3917204,39172,4,1,Other,48,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,HOURS PER DAY,AGRICULTURIST,OWN,No,,No,,Yes,2.0,Yes,Yes,RED
7792,39,742,3917206,39172,6,2,Other,22,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,No,
7793,39,744,3917208,39172,8,1,Other,40,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,HOURS PER DAY,ELECTRICAL WORKING,PRIVATE BUSINESS,Yes,0.0,No,,Yes,2.0,Yes,No,
7794,39,745,3917209,39172,9,2,Other,32,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,16.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,RED
7795,39,747,3917211,39172,11,1,Other,38,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,ELECTRICAL WORKER,PRIVATE BUSINESS,Yes,0.0,No,,Yes,1.0,Yes,Yes,RED
7796,39,748,3917212,39172,12,2,Other,23,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,1.0,6.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,No,No,
7797,39,751,3917301,39173,1,1,Head of Household,48,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,Yes,1.0,Yes,Yes,BLUE
7798,39,752,3917302,39173,2,2,Spouse of Head of Household,42,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,35.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,WHITE
7799,39,758,3917401,39174,1,1,Head of Household,55,HINDUISM,GENERAL,VAISHYA ARADHYA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,PETTY SHOP,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,GREEN
7800,39,759,3917402,39174,2,2,Spouse of Head of Household,49,HINDUISM,GENERAL,VAISHYA ARADHYA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE RURAL,35.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
7801,39,760,3917403,39174,3,1,Other,34,HINDUISM,GENERAL,VAISHYA ARADHYA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,SMALL PETTY SHOP,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,YELLOW
7802,39,761,3917404,39174,4,2,Other,28,HINDUISM,GENERAL,VAISHYA ARADHYA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,10.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,GREEN
7803,39,767,3917601,39176,1,1,Head of Household,28,HINDUISM,SCHEDULED TRIBE,NAYAK,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,25.0,0.0,,Yes,Yes,39114.0,5.0,data has been removed for publication,Yes,6.0,DAYS PER WEEK,MECHANIC,OWNER,Yes,0.0,No,,Yes,2.0,Yes,Yes,GREEN
7804,39,768,3917602,39176,2,2,Spouse of Head of Household,24,HINDUISM,SCHEDULED TRIBE,NAYAK,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,2.0,DAYS PER WEEK,TAILORING,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,RED
7805,39,776,3917801,39178,1,1,Head of Household,30,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,BUSINESS,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Missing,AKSHAYA
7806,39,777,3917802,39178,2,2,Spouse of Head of Household,28,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,OTHER DIPLOMA,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,0.0,5.0,MARRIAGE,,,,,,Yes,2.0,DAYS PER WEEK,PRIMARY SCHOOL TEACHER,GOVERNMENT,Yes,0.0,No,,Yes,1.0,No,Missing,AKSHAYA
7807,39,786,3918101,39181,1,1,Head of Household,30,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,Yes,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURE,OWN,No,,Yes,1.0,Yes,2.0,Yes,Yes,GREEN
7808,39,787,3918102,39181,2,2,Spouse of Head of Household,25,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SERICULTURE,OWN,Yes,0.0,No,,No,,Yes,Yes,GREEN
7809,39,797,3918401,39184,1,1,Head of Household,52,HINDUISM,OBC,BALAJIGA,TELUGU,Yes,Yes,No,No,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,ATTENDER,GOVERNMENT,Yes,15.0,No,,Yes,3.0,Yes,Yes,RED
7810,39,798,3918402,39184,2,2,Spouse of Head of Household,45,HINDUISM,OBC,BALAJIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,26.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,No,
7811,39,806,3918601,39186,1,2,Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,20.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,GREEN
7812,39,811,3918701,39187,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,Yes,1.0,Yes,Yes,RED
7813,39,812,3918702,39187,2,2,Spouse of Head of Household,42,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,6TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,25.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,GREEN
7814,39,816,3918801,39188,1,2,Head of Household,35,HINDUISM,OBC,BALAJIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,18.0,0.0,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,SERICULTURE COOLIE,OWNER,No,,No,,Yes,1.0,Yes,Yes,YELLOW
7815,39,837,3919201,39192,1,1,Head of Household,47,HINDUISM,GENERAL,BRAMIN,KANNADA,Yes,No,No,Yes,Yes,No,Yes,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,Yes,1.0,No,Yes,APL
7816,39,838,3919202,39192,2,2,Spouse of Head of Household,38,HINDUISM,GENERAL,BRAMIN,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,14.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,APL
7817,39,850,3919601,39196,1,1,Head of Household,50,CHRISTIANITY,OBC,ROMAN CATHOLIC,,Yes,Yes,No,Yes,Yes,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,UDUPI,30.0,0.0,WORK,Yes,Yes,39277.0,1.0,data has been removed for publication,Yes,6.0,DAYS PER WEEK,METAL POLISHED WORK,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,YELLOW
7818,39,851,3919602,39196,2,2,Spouse of Head of Household,38,CHRISTIANITY,GENERAL,ROMAN CATHOLIC,,Yes,Yes,No,No,Yes,No,Yes,,2ND P.U.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,UDUPI,20.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,TAILORING TEACHER,PRIVATE SCHOOL,No,,Yes,1.0,Yes,3.0,Yes,Yes,YELLOW
7819,39,852,3919603,39196,3,2,Other,19,CHRISTIANITY,OBC,ROMAN CATHOLIC,,Yes,Yes,No,Yes,Yes,No,Yes,,OTHER DIPLOMA,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,No,Yes,YELLOW
7820,39,853,3919701,39197,1,1,Head of Household,40,HINDUISM,GENERAL,ARYA VAISHYA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,1.0,DAYS PER WEEK,ASSISTANT COOK,OWNER,Yes,5.0,No,,No,,Yes,Yes,RED
7821,39,854,3919702,39197,2,2,Spouse of Head of Household,35,HINDUISM,GENERAL,ARYA VAISHYA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,18.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,RED
7822,39,887,3920401,39204,1,1,Head of Household,60,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,SERICULTURIST,OWN,No,,No,,Yes,1.0,Yes,No,
7823,39,888,3920402,39204,2,2,Spouse of Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,38.0,0.0,MARRIAGE,,,,,,Yes,3.0,DAYS PER WEEK,AGRICULTURE COOLIE,OWNER,No,,Yes,1.0,Yes,2.0,Yes,Yes,YELLOW
7824,39,889,3920403,39204,3,1,Other,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,Yes,1.0,Yes,Yes,YELLOW
7825,39,890,3920404,39204,4,2,Other,31,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,17.0,0.0,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
7826,39,893,3920407,39204,7,1,Other,30,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,TEMPO DRIVER,OWN,Yes,2.0,No,,Yes,1.0,Yes,No,
7827,39,894,3920408,39204,8,2,Other,25,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,4.0,0.0,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,Yes,1.0,Yes,1.0,Yes,No,
7828,39,897,3920411,39204,11,1,Other,28,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AUTO DRIVER,OWN,Yes,0.0,No,,Yes,1.0,Yes,No,
7829,39,898,3920412,39204,12,2,Other,21,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,0.0,8.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,No,,No,No,
7830,39,900,3920501,39205,1,1,Head of Household,50,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,Yes,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,0.0,DAYS PER WEEK,TEACHER,GOVERNMENT,Yes,0.0,No,,Yes,2.0,Yes,Yes,GREEN
7831,39,901,3920502,39205,2,2,Spouse of Head of Household,42,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,26.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,TAILORING,PRIVATE BUSINESS,No,,Yes,1.0,Yes,2.0,Yes,Yes,BLUE
7832,39,920,3921001,39210,1,1,Head of Household,58,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,No,,Yes,Yes,YELLOW
7833,39,921,3921002,39210,2,2,Spouse of Head of Household,55,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,26.0,0.0,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,SERICULTURE,OWNER,No,,Yes,2.0,Yes,2.0,Yes,Yes,GREEN
7834,39,922,3921003,39210,3,2,Other,19,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,Yes,GREEN
7835,39,925,3921101,39211,1,1,Head of Household,45,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,1.0,DAYS PER WEEK,ASSISTANT COOK,CONTRACTOR,Yes,15.0,No,,No,,Yes,Yes,YELLOW
7836,39,926,3921102,39211,2,2,Spouse of Head of Household,40,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,6TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,21.0,0.0,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,CATTLE REARING,OWN,No,,No,,Yes,1.0,Yes,Yes,YELLOW
7837,39,928,3921104,39211,4,2,Other,18,HINDUISM,GENERAL,LINGAYATH,KANNADA,No,No,No,No,No,No,No,,OTHER DIPLOMA,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,Yes,YELLOW
7838,39,935,3921401,39214,1,1,Head of Household,60,HINDUISM,SCHEDULED TRIBE,NAYAK,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SHEEP REARING,OWN,No,,No,,No,,Yes,Yes,AKSHAYA
7839,39,936,3921402,39214,2,2,Spouse of Head of Household,52,HINDUISM,SCHEDULED TRIBE,NAYAK,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,38.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,AKSHAYA
7840,39,937,3921403,39214,3,1,Other,25,HINDUISM,SCHEDULED TRIBE,NAYAK,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,CASHIER IN BAR,OWNER,No,,No,,Yes,1.0,Yes,Yes,YELLOW
7841,39,938,3921404,39214,4,2,Other,20,HINDUISM,SCHEDULED TRIBE,NAYAK,TELUGU,Yes,Yes,No,No,No,No,No,,9TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,3.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,Yes,AKSHAYA
7842,39,945,3921601,39216,1,1,Head of Household,35,HINDUISM,OBC,DHOBI,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,3.0,DAYS PER WEEK,WAGE LABOUR IN TELEPHONE EXCHANGE,GOVERNMENT,Yes,0.0,No,,Yes,1.0,Yes,Yes,GREEN
7843,39,946,3921602,39216,2,2,Spouse of Head of Household,28,HINDUISM,OBC,DHOBI,KANNADA,No,No,No,No,No,No,No,,8TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE,10.0,0.0,MARRIAGE,,,,,,Yes,2.0,DAYS PER WEEK,LAUNDRY IN HOUSE ONLY,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
7844,39,955,3921801,39218,1,1,Head of Household,35,HINDUISM,OBC,VISHWAKARMA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
7845,39,956,3921802,39218,2,2,Spouse of Head of Household,30,HINDUISM,OBC,VISHWAKARMA,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,7.0,0.0,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,TAILORING,PRIVATE BUSINESS,No,,Yes,2.0,Yes,3.0,Yes,Yes,YELLOW
7846,39,963,3922001,39220,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,No,,Yes,Yes,GREEN
7847,39,964,3922002,39220,2,2,Spouse of Head of Household,45,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,30.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,Yes,1.0,Yes,1.0,Yes,Yes,GREEN
7848,39,965,3922003,39220,3,2,Other,20,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
7849,39,967,3922101,39221,1,1,Head of Household,60,HINDUISM,OBC,BALAJIGA,KANNADA,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE,45.0,,WORK,Yes,Yes,39180.0,1.0,data has been removed for publication,Yes,6.0,DAYS PER WEEK,WATER MAN,GOVERNMENT,No,,No,,No,,Yes,Yes,YELLOW
7850,39,968,3922102,39221,2,2,Spouse of Head of Household,40,HINDUISM,OBC,BALAJIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,DANPUR,20.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE LABOUR,LANDLORD,No,,No,,No,,Yes,Yes,YELLOW
7851,39,969,3922103,39221,3,2,Other,18,HINDUISM,OBC,BALAJIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,2.0,DAYS PER WEEK,PROJECT WORKER,PRIVATE BUSINESS,Yes,0.0,No,,No,,No,Yes,YELLOW
7852,39,972,3922201,39222,1,1,Head of Household,95,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,60.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
7853,39,973,3922202,39222,2,2,Spouse of Head of Household,70,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
7854,39,975,3922204,39222,4,2,Other,52,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,32.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,APL
7855,39,978,3922207,39222,7,2,Other,49,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,30.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
7856,39,981,3922210,39222,10,1,Other,58,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE,OWN,No,,No,,No,,Yes,Yes,GREEN
7857,39,982,3922211,39222,11,2,Other,47,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,25.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN LAND,No,,No,,No,,Yes,Yes,GREEN
7858,39,983,3922212,39222,12,2,Other,19,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,GREEN
7859,39,984,3922213,39222,13,1,Other,48,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,GREEN
